customer_id,age,state,education_level,employment_status,years_employed,housing_status,annual_income,monthly_debt_payment,monthly_obligations_ratio,total_debt,mortgage_balance,auto_loan_balance,student_loan_balance,debt_to_income_ratio,savings_balance,checking_balance,investment_accounts,credit_score,credit_history_years,num_credit_accounts,num_credit_cards,credit_limit_total,credit_utilization_pct,on_time_payment_pct,late_payments_30_days,late_payments_60_days,late_payments_90_days,num_inquiries_6mo,num_inquiries_12mo,num_new_accounts_12mo,bankruptcies,foreclosures,collections,tax_liens,public_records,existing_loans,loan_purpose,requested_loan_amount,loan_term_months,creditworthy
CUST000101,60,IN,Bachelor,Unemployed,0,Rent,3416.3,773.85,1,14237.49,0,42098.04,0,2.7182,1950.26,1636.97,6885.8,448,32,10,5,6754.79,29.81,56.06,5,4,2,2,2,2,0,0,0,0,0,5,Debt Consolidation,343619.04,36,0
CUST000102,63,OR,Bachelor,Part-Time,13,Mortgage,41700.54,1883.46,0.542,100793.62,175104.82,0.0,0,0.542,19815.72,16353.02,0.0,655,10,1,4,22277.89,43.56,94.46,0,0,0,5,5,3,0,0,0,0,0,3,Auto,281380.61,240,1
CUST000103,68,MO,PhD,Employed,12,Own,143590.75,2255.6,0.1885,225559.85,0,0.0,0,0.1885,46215.79,60739.91,3242.36,850,40,10,6,289771.13,35.54,86.09,0,0,0,1,1,1,0,0,0,0,0,1,Business,214825.4,60,1
CUST000104,58,TN,Bachelor,Self-Employed,4,Rent,114939.61,4565.32,0.4766,400933.36,0,37065.98,0,0.4766,220430.45,39226.09,147553.5,746,21,12,2,167337.03,35.22,85.28,1,0,0,0,3,2,0,0,0,0,0,1,Business,452343.73,360,1
CUST000105,36,LA,High School,Employed,14,Mortgage,55180.28,2867.85,0.6237,167048.81,225441.69,4676.71,0,0.6237,50680.35,9152.07,0.0,691,17,8,0,52540.16,56.18,89.73,0,0,0,6,8,4,0,0,0,0,0,0,Home Purchase,408560.42,36,0
CUST000106,44,AZ,Bachelor,Self-Employed,3,Mortgage,95275.03,2871.63,0.3617,202267.03,169791.8,0.0,31609.06,0.3617,182953.64,6863.4,258114.94,712,2,9,0,163027.97,32.02,85.87,0,0,0,6,8,0,0,0,0,0,0,2,Medical,196105.29,240,1
CUST000107,53,MD,High School,Employed,5,Mortgage,47608.83,2736.81,0.6898,30219.85,371867.42,38351.3,0,0.6898,90603.4,8501.47,0.0,754,14,5,1,92658.8,24.29,91.57,1,0,0,2,6,0,0,0,0,0,0,3,Debt Consolidation,50003.0,360,1
CUST000108,57,PA,Bachelor,Self-Employed,20,Mortgage,92214.0,2699.58,0.3513,149383.85,199909.22,13746.23,0,0.3513,135286.17,28891.52,268315.21,642,23,7,1,28644.45,12.89,80.95,2,1,0,6,10,0,0,0,2,0,0,2,Business,70860.83,48,0
CUST000109,55,IA,Bachelor,Self-Employed,34,Own,79499.44,1012.45,0.1528,101244.88,0,0.0,0,0.1528,90050.17,22490.89,0.0,766,18,8,5,159430.87,16.24,80.95,2,0,0,5,8,2,0,0,0,0,0,1,Education,257554.2,36,1
CUST000110,34,OH,Bachelor,Employed,12,Mortgage,98164.48,3258.2,0.3983,224586.94,202465.74,0.0,41333.03,0.3983,1295.32,43292.22,0.0,777,8,8,3,219830.95,11.59,96.37,0,0,0,4,6,1,0,0,0,0,0,4,Education,433991.99,180,1
CUST000111,28,NY,Bachelor,Part-Time,5,Rent,32258.12,737.23,0.2742,71077.27,0,1763.59,11749.21,0.2742,46966.17,13246.85,0.0,655,0,12,0,43849.64,39.76,70.04,1,0,0,4,7,3,0,0,0,0,0,5,Business,203322.7,12,1
CUST000112,68,WI,Bachelor,Part-Time,10,Rent,29196.22,486.28,0.1999,48627.54,0,0.0,0,0.1999,31490.22,17.52,109513.25,821,32,8,4,46693.84,28.64,84.58,0,0,0,3,7,3,0,0,0,0,0,4,Debt Consolidation,47501.79,36,1
CUST000113,20,KY,Bachelor,Employed,1,Mortgage,97002.26,1185.93,0.1467,87526.83,62133.09,0.0,46238.97,0.1467,82659.81,28391.12,101387.89,673,1,10,6,187317.85,62.13,94.85,0,0,0,4,6,4,0,0,0,0,0,1,Personal,158634.96,24,0
CUST000114,44,IL,Bachelor,Self-Employed,8,Mortgage,115521.15,2176.65,0.2261,86710.58,216218.75,15229.7,49122.03,0.2261,213913.24,25147.65,0.0,822,23,5,4,122173.3,26.83,83.05,2,0,0,0,4,0,0,0,0,0,0,3,Medical,402380.31,36,1
CUST000115,43,SC,Bachelor,Employed,24,Rent,60730.61,764.65,0.1511,76465.3,0,0.0,6947.43,0.1511,89507.88,2083.58,0.0,734,16,3,5,84270.43,4.5,89.35,0,0,0,6,10,4,0,0,0,0,0,0,Auto,203320.03,240,1
CUST000116,56,WA,PhD,Employed,26,Mortgage,106674.72,3904.09,0.4392,210265.49,360287.21,0.0,0,0.4392,149595.53,42678.5,0.0,790,16,9,0,163104.32,44.14,97.27,0,0,0,4,4,2,0,0,0,0,0,5,Education,129652.06,48,1
CUST000117,23,NJ,Bachelor,Part-Time,3,Own,42800.48,1307.38,0.3666,130738.29,0,0.0,66795.24,0.3666,566.99,18341.92,164010.26,657,1,6,2,33420.56,24.9,78.47,0,0,0,2,6,2,0,0,0,0,0,4,Debt Consolidation,40165.3,180,0
CUST000118,73,LA,Associate,Employed,14,Rent,50889.6,1554.22,0.3665,124366.85,0,20703.18,0,0.3665,19048.23,6688.14,54840.31,792,25,10,1,21329.15,45.69,96.93,0,0,0,2,4,1,0,0,0,0,0,2,Personal,51273.17,360,1
CUST000119,31,VA,Bachelor,Part-Time,2,Rent,29504.44,826.16,0.336,82616.3,0,0.0,64453.47,0.336,18630.71,7178.73,29619.39,654,8,10,1,72415.68,31.41,76.26,1,0,0,0,3,0,0,0,0,1,1,5,Business,424845.57,240,0
CUST000120,48,AL,Master,Employed,17,Mortgage,98623.49,3574.35,0.4349,232374.2,250122.56,0.0,0,0.4349,124516.77,28188.45,0.0,715,20,9,6,85503.87,65.3,89.85,1,0,0,1,3,1,0,0,0,0,0,3,Medical,84620.19,84,1
CUST000121,59,CO,Associate,Employed,23,Mortgage,72756.91,2175.89,0.3589,16244.68,402689.48,0.0,0,0.3589,33374.46,26832.5,0.0,718,5,12,4,105210.75,34.58,82.63,1,0,0,4,5,0,0,0,0,0,0,2,Home Purchase,309432.98,120,0
CUST000122,73,MO,Bachelor,Retired,0,Rent,45520.43,859.81,0.2267,85980.74,0,0.0,0,0.2267,26107.08,12178.97,125230.34,765,27,3,5,67663.05,25.57,89.52,1,0,0,6,9,2,0,0,0,0,0,2,Business,6267.35,36,1
CUST000123,45,KY,Master,Self-Employed,13,Own,120785.19,1203.47,0.1196,120346.62,0,0.0,0,0.1196,169213.43,29712.92,0.0,744,8,9,3,141132.01,15.31,79.74,2,0,0,4,4,1,0,0,0,0,0,2,Business,318809.46,180,1
CUST000124,46,PA,Master,Employed,13,Own,89134.41,566.55,0.0763,56655.0,0,0.0,0,0.0763,82152.45,34361.14,185805.71,643,1,5,6,183511.45,33.0,83.86,1,0,0,3,6,2,0,0,1,0,0,1,Auto,487511.13,12,0
CUST000125,28,IA,Bachelor,Employed,7,Mortgage,64029.22,2382.15,0.4464,131031.89,214365.24,0.0,46486.16,0.4464,79222.7,29800.76,255341.64,698,10,11,2,47201.83,66.87,87.55,0,0,0,0,2,1,0,0,0,0,0,5,Education,125112.41,24,1
CUST000126,32,CO,Associate,Self-Employed,7,Rent,103197.39,2046.87,0.238,204687.49,0,0.0,0,0.238,109623.99,23187.64,338247.42,695,11,12,1,35807.04,30.17,87.63,1,0,0,3,3,4,0,0,0,0,0,0,Business,457322.53,36,1
CUST000127,29,VA,Master,Self-Employed,11,Rent,99423.79,152.34,0.0184,15233.76,0,0.0,69879.42,0.0184,97417.35,31018.76,0.0,744,6,2,5,241377.0,52.37,92.1,0,0,0,1,5,0,0,0,0,0,0,5,Medical,285935.08,120,1
CUST000128,74,CO,Master,Employed,26,Own,111629.31,2558.52,0.275,218177.5,0,25116.37,0,0.275,122784.53,28169.25,293599.32,740,12,6,6,207469.14,15.21,82.25,2,0,0,4,7,2,0,0,0,0,0,1,Home Purchase,332955.94,36,0
CUST000129,53,VA,PhD,Employed,20,Mortgage,135142.92,2153.26,0.1912,142058.03,146535.81,0.0,0,0.1912,25484.48,31107.86,0.0,714,18,10,1,207973.92,17.82,91.11,0,0,0,4,5,1,0,1,0,0,1,1,Business,256124.47,360,1
CUST000130,54,AL,PhD,Part-Time,15,Mortgage,50465.52,2727.97,0.6487,73569.95,398454.13,0.0,0,0.6487,4156.57,13623.92,30194.53,742,3,12,5,79115.37,18.14,92.42,0,0,0,1,2,0,0,0,0,0,0,4,Home Purchase,316464.62,60,1
CUST000131,43,MD,PhD,Part-Time,9,Mortgage,42495.82,2371.21,0.6696,113341.25,247559.78,0.0,52179.88,0.6696,58197.0,12239.18,0.0,603,2,7,1,25107.21,21.08,75.15,3,2,0,2,4,1,0,0,0,0,0,2,Medical,36750.35,120,1
CUST000132,37,OR,High School,Employed,4,Rent,44902.99,1365.34,0.3649,136533.52,0,0.0,0,0.3649,48316.11,4575.65,0.0,749,2,8,0,104770.76,26.12,80.47,0,0,0,3,7,1,0,0,0,0,0,5,Personal,236123.96,48,1
CUST000133,60,MN,High School,Self-Employed,3,Mortgage,44073.21,2904.39,0.7908,133803.47,313270.35,0.0,0,0.7908,44130.58,10092.46,0.0,765,40,5,1,89742.52,38.05,85.92,0,0,0,1,5,2,0,0,0,0,0,1,Home Purchase,298956.1,36,1
CUST000134,40,MI,Bachelor,Employed,16,Own,107690.46,3102.56,0.3457,275107.54,0,23432.3,48995.87,0.3457,116786.8,11132.89,59693.48,757,7,5,6,46998.41,7.8,81.34,1,0,0,6,7,1,0,0,0,0,0,3,Business,485298.05,84,1
CUST000135,63,AZ,Master,Retired,0,Rent,73947.35,1288.4,0.2091,78511.26,0,33552.44,0,0.2091,91243.12,22391.42,181130.19,667,9,3,5,173973.41,47.15,94.0,0,0,0,1,1,2,1,0,0,0,1,4,Auto,54278.94,12,1
CUST000136,72,VA,Bachelor,Part-Time,15,Own,31704.19,962.21,0.3642,96220.68,0,0.0,0,0.3642,19840.32,9693.63,94157.37,759,12,3,1,22990.98,5.93,87.01,0,0,0,4,4,4,0,0,0,0,0,5,Medical,304357.05,120,1
CUST000137,47,GA,Master,Employed,23,Mortgage,100910.34,3024.51,0.3597,149207.81,299122.37,2454.6,0,0.3597,110276.25,19832.25,0.0,632,28,1,4,116276.49,56.2,84.7,1,0,0,3,7,1,1,0,0,0,1,5,Auto,250828.24,360,0
CUST000138,59,SC,PhD,Part-Time,14,Rent,38490.45,1291.18,0.4025,117044.26,0,8049.0,0,0.4025,69170.57,18483.77,543.93,649,2,11,2,18770.81,53.64,87.35,1,0,0,0,3,3,0,0,0,0,0,0,Personal,480522.09,36,0
CUST000139,52,TN,Master,Self-Employed,30,Own,154875.79,3615.56,0.2801,361555.66,0,0.0,0,0.2801,243869.77,13738.97,282083.22,693,3,8,3,197021.49,45.86,92.37,0,0,0,0,0,2,0,0,1,0,0,4,Debt Consolidation,142905.89,360,0
CUST000140,66,MI,Bachelor,Self-Employed,17,Mortgage,62535.64,3063.19,0.5878,93471.25,390641.21,11684.7,0,0.5878,29106.79,9082.93,0.0,495,40,6,4,75684.85,32.0,89.64,0,0,0,3,3,1,2,0,3,0,2,4,Education,316296.95,36,0
CUST000141,44,MO,Bachelor,Employed,20,Rent,68629.23,1740.02,0.3042,174001.74,0,0.0,66563.42,0.3042,18633.37,5332.02,126447.42,681,0,4,5,63109.98,46.02,80.5,1,0,0,2,5,3,0,0,0,0,0,5,Education,240075.03,12,1
CUST000142,54,MO,Master,Employed,21,Own,112908.24,1635.52,0.1738,163552.5,0,0.0,0,0.1738,206250.35,25052.88,11261.37,736,19,6,0,274722.6,55.01,93.52,0,0,0,4,5,1,0,0,0,0,0,1,Personal,88331.36,12,1
CUST000143,48,LA,Master,Employed,3,Mortgage,125585.77,4926.64,0.4708,390841.83,100210.1,34478.11,0,0.4708,133692.53,48525.53,0.0,758,1,9,5,311953.14,37.69,93.12,0,0,0,1,3,0,0,0,0,0,0,2,Auto,161119.3,60,1
CUST000144,31,NC,Bachelor,Employed,4,Own,93722.04,176.48,0.0226,17647.82,0,0.0,56374.21,0.0226,142158.07,37924.62,29445.82,613,0,10,1,63431.54,19.33,88.36,0,0,0,6,9,4,1,0,0,0,1,5,Personal,178456.53,48,1
CUST000145,70,NY,Master,Self-Employed,29,Mortgage,170021.31,3328.49,0.2349,290102.87,85492.43,0.0,0,0.2349,270931.6,27702.4,441682.32,762,11,8,1,405396.46,16.87,93.39,0,0,0,4,7,3,0,0,0,0,0,5,Home Purchase,64569.61,120,1
CUST000146,28,NJ,PhD,Employed,6,Own,139795.58,2715.96,0.2331,271595.82,0,0.0,24642.86,0.2331,184576.23,6328.06,456870.74,763,9,7,4,284081.24,26.15,96.41,0,0,0,6,6,1,0,0,0,0,0,5,Personal,410113.0,180,1
CUST000147,46,MD,Bachelor,Employed,28,Mortgage,68288.75,4205.34,0.739,205847.38,397615.06,10585.85,0,0.739,18993.68,18964.52,0.0,675,1,6,2,106162.24,13.61,78.02,2,1,0,3,4,2,0,0,0,0,0,3,Auto,218159.83,36,1
CUST000148,22,CT,Bachelor,Employed,1,Mortgage,80073.49,1818.39,0.2725,107819.08,148038.96,0.0,46235.08,0.2725,90987.44,28221.2,36245.86,717,3,2,1,137160.63,17.48,91.71,1,0,0,5,5,1,0,0,0,0,0,0,Personal,273536.96,12,1
CUST000149,51,LA,PhD,Retired,0,Mortgage,66991.54,3131.38,0.5609,106457.71,413361.48,0.0,0,0.5609,105179.61,8723.74,168631.12,673,19,9,4,33132.81,23.82,91.49,1,0,0,4,4,2,0,1,0,0,1,5,Business,18627.79,60,1
CUST000150,23,KY,High School,Employed,2,Mortgage,36077.35,2471.09,0.8219,61231.01,371755.08,0.0,0,0.8219,17169.03,7940.35,0.0,400,5,5,6,31217.82,25.35,87.83,0,0,0,5,7,0,2,1,0,0,3,3,Medical,418969.5,120,0
CUST000151,66,MA,Master,Employed,34,Mortgage,94690.23,4846.73,0.6142,318743.37,326321.76,1845.79,0,0.6142,151943.04,12089.29,221263.36,664,18,4,3,170794.84,22.88,98.4,0,0,0,5,6,4,0,1,0,0,1,2,Personal,429319.48,60,0
CUST000152,29,CA,Associate,Employed,1,Rent,41230.61,1102.79,0.321,102180.29,0,5398.97,0,0.321,15194.55,6072.62,0.0,694,9,9,0,74549.03,28.76,80.02,2,0,0,3,5,3,0,0,0,0,0,5,Auto,283468.33,24,1
CUST000153,60,IL,Master,Employed,3,Rent,93100.97,2176.52,0.2805,210332.88,0,4879.37,0,0.2805,6491.17,3277.73,270940.64,850,31,7,3,96065.34,10.31,99.55,0,0,0,0,3,1,0,0,0,0,0,0,Debt Consolidation,456392.0,60,1
CUST000154,42,CT,Associate,Part-Time,15,Mortgage,16853.33,1124.46,0.8006,19668.49,178102.95,2483.76,0,0.8006,6846.51,4672.38,65223.26,665,12,8,3,20032.0,62.55,93.49,0,0,0,2,5,0,0,0,0,0,0,5,Medical,230360.04,60,0
CUST000155,40,MA,Bachelor,Unemployed,0,Rent,1141.93,295.82,1,6785.7,0,15197.34,3425.16,3.1086,2223.15,133.03,329.03,538,9,4,0,2150.74,55.0,63.49,3,0,0,3,3,3,0,0,0,0,0,1,Debt Consolidation,229726.81,240,0
CUST000156,59,TX,High School,Employed,6,Rent,55691.07,2244.79,0.4837,158180.66,0,44198.67,0,0.4837,19318.97,1760.45,61013.66,695,39,8,4,37620.25,50.15,82.85,0,0,0,1,3,4,0,0,1,0,0,4,Auto,482381.5,12,1
CUST000157,33,NY,PhD,Employed,12,Rent,135062.89,2472.74,0.2197,247273.68,0,0.0,48843.04,0.2197,113124.86,37662.99,103675.82,834,15,3,0,301889.77,27.5,93.23,0,0,0,0,4,2,0,0,0,0,0,2,Debt Consolidation,475198.73,60,1
CUST000158,47,NC,Master,Self-Employed,4,Own,79448.37,929.57,0.1404,92957.07,0,0.0,0,0.1404,11259.34,9347.09,141361.18,743,20,11,6,193128.06,22.94,86.01,0,0,0,3,4,2,0,0,0,0,0,0,Education,392960.52,240,1
CUST000159,25,AL,Associate,Employed,3,Mortgage,47998.41,3264.09,0.816,106176.03,440466.8,0.0,0,0.8161,21105.24,7083.64,30102.32,709,2,2,3,76183.22,10.56,86.52,0,0,0,4,5,4,0,0,0,0,0,2,Education,233301.61,36,1
CUST000160,72,OH,Bachelor,Unemployed,0,Mortgage,6829.83,891.84,1,19603.68,75622.89,21179.37,0,1.567,249.27,2571.7,0.0,669,37,5,0,13017.92,47.91,80.01,2,0,0,1,2,2,0,0,0,0,0,1,Education,410824.37,180,0
CUST000161,59,MN,PhD,Employed,1,Mortgage,140502.79,3697.83,0.3158,145851.02,353626.32,31412.47,0,0.3158,265640.82,47395.31,0.0,776,40,8,3,280729.78,47.4,79.56,2,1,0,2,5,4,0,0,0,0,0,4,Debt Consolidation,440542.78,12,1
CUST000162,63,OH,High School,Part-Time,17,Own,17118.2,535.04,0.3751,20683.8,0,21880.21,0,0.3751,27385.83,8091.48,55380.52,753,40,2,5,23155.54,47.63,75.96,0,0,0,0,1,3,0,0,0,0,0,2,Education,449826.15,360,1
CUST000163,43,FL,Master,Employed,22,Own,93012.22,1367.7,0.1765,136770.28,0,0.0,23321.34,0.1765,121987.48,36592.14,180870.96,718,21,3,3,58699.62,39.0,89.91,0,0,0,4,8,3,0,0,0,0,0,2,Education,322691.34,360,0
CUST000164,37,TN,High School,Employed,1,Mortgage,40512.17,1974.37,0.5848,81463.41,231946.57,0.0,0,0.5848,24433.68,18644.39,65558.79,706,4,3,2,37499.7,20.26,81.55,0,0,0,1,4,2,0,0,0,0,0,4,Business,187084.55,36,1
CUST000165,65,CO,Bachelor,Employed,18,Rent,81969.44,883.87,0.1294,88386.64,0,0.0,0,0.1294,32085.41,3425.89,278516.22,827,40,10,5,51114.8,33.46,88.54,0,0,0,0,4,3,0,0,0,0,0,2,Business,98379.72,48,1
CUST000166,21,PA,PhD,Employed,3,Rent,119414.5,3324.79,0.3341,304521.22,0,18638.72,47834.86,0.3341,180581.96,5281.0,195582.15,722,3,6,0,110605.39,16.82,95.68,0,0,0,3,4,4,0,0,0,1,1,4,Personal,263125.22,24,1
CUST000167,54,IL,Master,Employed,31,Rent,93904.57,1201.62,0.1536,58953.58,0,40805.69,0,0.1536,90239.64,20474.41,96876.29,595,30,1,6,198866.05,39.3,80.73,2,1,0,5,5,2,0,0,2,0,0,4,Business,485342.04,84,0
CUST000168,28,MA,Bachelor,Employed,2,Rent,64710.37,1356.12,0.2515,135611.5,0,0.0,69795.45,0.2515,69165.07,11377.03,0.0,703,10,1,2,70829.36,59.8,98.6,0,0,0,2,4,3,0,0,0,0,0,0,Debt Consolidation,343036.42,84,1
CUST000169,28,GA,High School,Employed,8,Rent,54960.54,1776.29,0.3878,177628.85,0,0.0,0,0.3878,78032.41,790.32,0.0,594,1,10,5,117017.34,28.39,87.18,0,0,0,6,7,1,0,0,3,0,0,1,Medical,299226.67,84,0
CUST000170,45,FL,Bachelor,Part-Time,13,Own,33678.8,922.23,0.3286,92222.59,0,0.0,0,0.3286,23429.43,2703.69,67443.07,615,8,1,1,18092.19,68.59,63.43,2,0,0,1,5,4,0,0,0,0,0,4,Debt Consolidation,73632.93,60,1
CUST000171,70,OH,Bachelor,Employed,10,Rent,106977.45,677.13,0.076,67713.5,0,0.0,0,0.076,23602.68,7269.78,326184.38,831,23,9,0,261225.65,9.98,93.36,0,0,0,4,4,0,0,0,0,0,0,3,Personal,380943.31,24,1
CUST000172,56,OR,Master,Self-Employed,18,Mortgage,149340.28,4378.83,0.3519,206364.39,331064.48,43990.69,0,0.3519,250326.9,54150.82,166376.02,441,6,7,1,326293.91,85.42,86.72,0,0,0,4,8,2,1,1,1,0,2,1,Education,297885.45,24,0
CUST000173,69,TN,Bachelor,Employed,31,Rent,106257.08,1852.56,0.2092,185256.26,0,0.0,0,0.2092,159727.71,40779.99,0.0,691,8,9,2,66328.12,26.75,78.65,2,0,0,5,8,3,0,0,0,0,0,5,Home Purchase,311361.41,24,0
CUST000174,52,TX,Bachelor,Retired,0,Rent,54539.42,1004.33,0.221,93049.28,0,4922.19,0,0.221,6079.74,7182.6,0.0,750,10,2,3,70369.71,4.59,88.81,0,0,0,5,7,2,0,0,0,0,0,4,Business,235439.37,36,1
CUST000175,19,VA,Bachelor,Employed,0,Mortgage,95644.91,3475.32,0.436,304759.27,85545.09,0.0,13582.34,0.436,133129.77,28119.09,0.0,682,0,11,2,108773.27,27.59,83.45,2,1,0,3,5,4,0,0,0,0,0,0,Education,257865.15,60,1
CUST000176,31,LA,Associate,Employed,4,Rent,46798.58,1317.9,0.3379,131789.98,0,0.0,0,0.3379,39975.9,8126.96,14350.61,671,3,6,3,34812.01,55.98,84.32,0,0,0,4,6,3,0,0,0,0,0,3,Business,137409.1,240,0
CUST000177,38,WI,Associate,Employed,17,Mortgage,64976.17,2198.06,0.4059,118772.77,202067.12,0.0,0,0.4059,34688.8,9325.53,41736.61,722,14,3,0,109241.62,29.36,83.89,2,1,0,1,4,1,0,0,0,0,0,3,Home Purchase,430232.79,48,1
CUST000178,70,AZ,Associate,Employed,12,Mortgage,73403.6,2672.04,0.4368,220837.96,92732.52,0.0,0,0.4368,16432.48,26956.75,273923.28,616,2,3,2,44052.98,14.88,99.2,0,0,0,6,10,4,1,0,0,0,1,1,Medical,46062.84,36,1
CUST000179,74,LA,High School,Self-Employed,24,Rent,49123.16,1279.11,0.3125,120286.02,0,5083.26,0,0.3125,70312.06,20174.03,4140.93,710,28,12,5,40235.0,35.91,86.98,0,0,0,4,4,0,0,0,0,1,1,3,Auto,439837.34,84,1
CUST000180,53,SC,Bachelor,Self-Employed,7,Mortgage,147019.44,5034.73,0.4109,442228.39,122488.62,0.0,0,0.4109,216689.59,68106.55,0.0,722,16,9,6,120561.85,10.76,84.62,0,0,0,6,6,1,0,0,0,0,0,3,Medical,433355.85,180,1
CUST000181,50,AL,High School,Employed,29,Rent,53326.89,375.34,0.0845,20685.43,0,11232.16,0,0.0845,48153.1,23290.68,0.0,589,0,12,0,105392.38,37.64,86.81,1,0,0,4,6,2,1,0,0,0,1,2,Debt Consolidation,423633.25,120,0
CUST000182,74,MD,Bachelor,Unemployed,0,Own,7736.57,120.08,0.1863,12007.85,0,0.0,0,0.1863,673.45,785.82,29276.8,500,40,9,5,12737.54,17.25,51.24,3,2,1,2,4,3,0,0,3,0,0,0,Medical,464214.15,180,0
CUST000183,45,OR,Master,Self-Employed,13,Mortgage,168866.68,4770.56,0.339,277124.68,399862.96,0.0,0,0.339,17600.17,78612.89,0.0,782,7,3,3,345065.51,7.21,86.13,1,0,0,4,8,0,0,0,0,0,0,0,Home Purchase,128856.57,240,1
CUST000184,43,CT,Bachelor,Employed,8,Mortgage,87404.83,4266.91,0.5858,299344.77,254692.14,0.0,59825.87,0.5858,76177.74,7210.19,257623.72,593,13,3,4,120989.93,37.08,81.12,0,0,0,1,5,3,1,0,0,0,1,2,Personal,381020.4,240,0
CUST000185,27,TN,High School,Employed,6,Mortgage,52419.94,959.62,0.2197,33144.73,125635.05,0.0,0,0.2197,43657.32,2013.86,161087.19,653,2,2,3,20430.24,22.49,80.72,0,0,0,2,2,2,0,0,0,1,1,1,Medical,3058.74,360,1
CUST000186,55,NJ,PhD,Employed,30,Own,92901.34,300.93,0.0389,30093.4,0,0.0,0,0.0389,55470.77,37211.65,273460.4,543,18,8,5,223097.31,52.53,85.11,0,0,0,5,9,1,1,0,1,0,1,0,Personal,389966.78,36,0
CUST000187,24,TN,Master,Employed,2,Mortgage,100413.91,3940.18,0.4709,237733.96,312568.14,0.0,42182.3,0.4709,137429.28,15082.6,0.0,645,3,10,4,123584.95,39.74,80.04,2,1,0,4,4,4,0,0,0,0,0,1,Personal,400970.8,36,1
CUST000188,45,AL,Bachelor,Employed,8,Mortgage,70722.4,2489.09,0.4223,77710.64,342396.93,0.0,0,0.4223,138925.13,9169.78,0.0,820,26,10,0,140809.92,3.79,86.65,0,0,0,0,0,3,0,0,0,0,0,5,Auto,94408.68,24,1
CUST000189,28,WA,Bachelor,Employed,9,Rent,107055.99,506.27,0.0567,50626.65,0,0.0,55682.6,0.0567,18433.66,41201.63,0.0,630,10,12,3,103433.21,41.7,86.69,1,0,0,0,1,1,0,0,3,0,0,1,Education,325220.17,240,0
CUST000190,19,OH,Master,Self-Employed,1,Mortgage,192985.0,1997.61,0.1242,156640.18,83674.83,855.88,25268.01,0.1242,269219.65,2007.71,0.0,695,1,1,2,61238.66,27.86,78.81,1,0,0,2,5,1,0,0,0,0,0,3,Debt Consolidation,247899.61,84,1
CUST000191,55,WI,PhD,Employed,29,Rent,141412.74,773.61,0.0656,63895.64,0,8976.79,0,0.0656,13306.75,1281.95,0.0,766,10,3,2,267353.37,27.25,91.68,1,0,0,1,2,4,0,0,0,0,0,4,Auto,247368.81,48,1
CUST000192,57,TN,Associate,Self-Employed,22,Mortgage,63004.01,3973.48,0.7568,214926.16,364844.43,0.0,0,0.7568,55634.8,15936.76,0.0,703,6,1,6,140560.06,14.62,93.54,0,0,0,5,7,2,0,0,0,0,0,5,Auto,455581.9,60,0
CUST000193,25,AZ,Master,Employed,7,Rent,75234.78,363.37,0.058,36336.91,0,0.0,71845.22,0.058,107980.83,19461.31,0.0,633,3,6,2,106160.04,6.53,81.34,2,1,0,3,4,3,1,0,0,0,1,0,Education,471926.39,36,0
CUST000194,59,CO,High School,Self-Employed,33,Rent,81256.44,1407.42,0.2078,126895.07,0,9231.01,0,0.2078,143169.73,3424.18,0.0,719,22,5,3,96240.63,44.94,78.17,1,0,0,5,6,4,0,0,0,0,0,1,Medical,173280.06,120,0
CUST000195,36,MI,Associate,Employed,5,Mortgage,68053.67,1991.91,0.3512,61870.83,257924.76,5571.59,0,0.3512,97268.72,31901.5,181164.46,677,13,1,0,153713.0,20.46,99.71,0,0,0,1,3,2,1,0,0,0,1,4,Auto,170151.17,360,0
CUST000196,61,AL,High School,Employed,12,Own,41643.64,1258.35,0.3626,98648.73,0,18123.92,0,0.3626,81061.22,17153.26,0.0,702,8,6,3,21470.35,60.12,88.48,1,0,0,5,8,1,0,0,0,0,0,5,Education,212287.68,180,0
CUST000197,50,OH,Master,Employed,10,Mortgage,76952.09,1851.46,0.2887,82126.05,206039.31,0.0,0,0.2887,126066.77,18806.85,0.0,728,18,9,2,179124.01,20.14,78.89,0,0,0,6,6,3,0,0,0,0,0,1,Personal,447232.21,48,1
CUST000198,39,AL,Master,Employed,4,Rent,83565.43,3402.96,0.4887,280218.14,0,40051.94,22190.01,0.4887,107826.09,26904.48,28463.06,745,13,9,5,109809.95,18.33,86.52,1,0,0,4,8,0,0,0,0,0,0,4,Medical,315424.5,60,0
CUST000199,51,CT,High School,Employed,11,Own,51060.25,1061.08,0.2494,78099.77,0,18672.14,0,0.2494,15749.78,24308.88,0.0,782,25,1,2,103696.5,11.49,90.96,1,0,0,2,3,0,0,0,0,0,0,0,Auto,143390.51,60,1
CUST000200,27,WA,Bachelor,Employed,0,Rent,103674.58,257.03,0.0298,23752.23,0,1300.79,18699.24,0.0298,162813.5,15790.3,0.0,550,1,4,1,202652.1,25.24,83.92,1,0,0,5,9,1,1,0,0,1,2,5,Auto,337873.62,240,0
CUST000201,27,KY,Bachelor,Retired,0,Own,56511.06,1660.41,0.3526,166041.19,0,0.0,67395.09,0.3526,44678.2,3474.78,31567.14,654,2,9,3,22149.09,44.19,78.01,1,0,0,2,5,1,0,0,0,0,0,0,Home Purchase,267510.55,60,1
